0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.4445623755455017,0.21896778047084808,-0.1192220002412796,0.9996578693389893,0.45227232575416565,0.20113086700439453,-0.12610676884651184,0.9996782541275024,0.4560655951499939,0.20046374201774597,-0.126176655292511,0.9995576739311218,0.4603220820426941,0.1994946002960205,-0.12620125710964203,0.9996566772460938,0.44628554582595825,0.2013910710811615,-0.0896613746881485,0.9997062087059021,0.4457699656486511,0.2011948525905609,-0.08967621624469757,0.9995027780532837,0.44539985060691833,0.20085035264492035,-0.08966153115034103,0.9996590614318848,0.4793035387992859,0.20167003571987152,-0.11303746700286865,0.9991728663444519,0.4651414752006531,0.2019796371459961,0.05016057938337326,0.9990587830543518,0.45450514554977417,0.237385094165802,-0.1114412397146225,0.9984052777290344,0.4475695490837097,0.23801392316818237,-0.06380707025527954,0.9982770681381226,0.486421674489975,0.28404414653778076,-0.22670641541481018,0.9987393021583557,0.48630625009536743,0.30632707476615906,0.20862524211406708,0.9957109689712524,0.3898125886917114,0.31158447265625,-0.354685515165329,0.9955381155014038,0.4022037088871002,0.33641737699508667,0.25465017557144165,0.3550959527492523,0.2894895076751709,0.28806808590888977,-0.3531787097454071,0.9833396673202515,0.32762524485588074,0.3174954354763031,0.1304435431957245,0.4993864595890045,0.27741581201553345,0.2571236193180084,-0.40725836157798767,0.9664073586463928,0.3250693678855896,0.29166194796562195,0.12677089869976044,0.4829871654510498,0.2825600802898407,0.2515917122364044,-0.3764944076538086,0.964372992515564,0.3221161961555481,0.28662723302841187,0.08298076689243317,0.5006783604621887,0.28576475381851196,0.263990193605423,-0.34253594279289246,0.9463196396827698,0.32143762707710266,0.2971689999103546,0.10695777088403702,0.5106468200683594,0.5112059116363525,0.5442939400672913,-0.13738742470741272,0.9954937696456909,0.5086869597434998,0.5444132089614868,0.13718166947364807,0.9904657602310181,0.5155087113380432,0.747851550579071,-0.1261986941099167,0.7670177221298218,0.5256798267364502,0.7375801205635071,0.1507539600133896,0.16728636622428894,0.529973030090332,0.9403884410858154,-0.07636082917451859,0.8800982236862183,0.5328669548034668,0.9152336716651917,0.21429488062858582,0.3838297724723816,0.5458984971046448,0.9686813950538635,-0.07572772353887558,0.9445058703422546,0.5455544590950012,0.9516454935073853,0.21724450588226318,0.6129347681999207,0.46873679757118225,0.9580280780792236,-0.1645982265472412,0.8749693036079407,0.47213664650917053,0.937408983707428,0.14317981898784637,0.5399729609489441
0.4447023868560791,0.21898579597473145,-0.06640223413705826,0.9996382594108582,0.4522678256034851,0.20109529793262482,-0.08865877240896225,0.999659538269043,0.4557803273200989,0.20044565200805664,-0.08871795982122421,0.9995402097702026,0.4593508243560791,0.1994885355234146,-0.08871465921401978,0.9996455311775208,0.44690442085266113,0.20123617351055145,-0.04731268063187599,0.9996737837791443,0.4467844069004059,0.2008848488330841,-0.04731148108839989,0.999463677406311,0.44684043526649475,0.20034806430339813,-0.04730808362364769,0.9996379017829895,0.47845935821533203,0.20162780582904816,-0.11870948225259781,0.9991605877876282,0.4663781225681305,0.20180591940879822,0.05728555843234062,0.9990307688713074,0.454489141702652,0.23687563836574554,-0.07658889144659042,0.9984453916549683,0.4481586813926697,0.2370823174715042,-0.022747881710529327,0.9982932209968567,0.4860195517539978,0.2840483486652374,-0.22705069184303284,0.9987954497337341,0.49178546667099,0.3043830692768097,0.20163662731647491,0.9959142804145813,0.3871607184410095,0.31181758642196655,-0.33899760246276855,0.9953559041023254,0.4059751033782959,0.3362277150154114,0.23831374943256378,0.3596748411655426,0.29098576307296753,0.28845277428627014,-0.33690041303634644,0.9834338426589966,0.3346969485282898,0.31719905138015747,0.12440873682498932,0.503123939037323,0.2780868411064148,0.2602950632572174,-0.39250677824020386,0.9669466018676758,0.3312003016471863,0.293439120054245,0.1216421127319336,0.4858565032482147,0.28347188234329224,0.25429850816726685,-0.361616313457489,0.9648661613464355,0.32812070846557617,0.2898481488227844,0.0756031721830368,0.5033142566680908,0.2868981957435608,0.2648528814315796,-0.32670149207115173,0.946965217590332,0.32741779088974,0.2994075417518616,0.10029231011867523,0.514171302318573,0.5100952386856079,0.5408832430839539,-0.13357767462730408,0.9955199360847473,0.5090315341949463,0.5403311848640442,0.13345196843147278,0.9905648827552795,0.5153928399085999,0.7445291876792908,-0.12057112157344818,0.7703758478164673,0.5249036550521851,0.7340238690376282,0.14950737357139587,0.16914816200733185,0.5281553268432617,0.9397536516189575,-0.06372876465320587,0.8828943967819214,0.5322085618972778,0.9145148396492004,0.2149297446012497,0.38782358169555664,0.5422182679176331,0.9692083597183228,-0.06295839697122574,0.9453550577163696,0.5438490509986877,0.9483636021614075,0.21829402446746826,0.6174196600914001,0.4679838716983795,0.9572591781616211,-0.1574103683233261,0.8764797449111938,0.47207269072532654,0.9372310042381287,0.1427270770072937,0.5452845692634583
0.4448212683200836,0.21925398707389832,-0.07103116810321808,0.9995976090431213,0.45227891206741333,0.20129631459712982,-0.09181495010852814,0.9996240139007568,0.4557154178619385,0.20066598057746887,-0.09188294410705566,0.9994990229606628,0.45906224846839905,0.19974932074546814,-0.09188853204250336,0.9996196627616882,0.4471401572227478,0.2014227956533432,-0.05080771446228027,0.9996243715286255,0.4471166133880615,0.20100045204162598,-0.05080582574009895,0.999385416507721,0.4472552239894867,0.20041237771511078,-0.05080050975084305,0.9995918869972229,0.4782845079898834,0.20174236595630646,-0.1206802949309349,0.9991247653961182,0.46641120314598083,0.2019757330417633,0.059153713285923004,0.998943567276001,0.4544885754585266,0.23684056103229523,-0.07777877151966095,0.9984470009803772,0.44837141036987305,0.23692920804023743,-0.024282464757561684,0.9982621073722839,0.48634839057922363,0.2838584780693054,-0.22862735390663147,0.9988558292388916,0.4926536977291107,0.3032403886318207,0.20171937346458435,0.9960863590240479,0.3867340683937073,0.31138280034065247,-0.34077876806259155,0.9953482747077942,0.4069400429725647,0.3362196683883667,0.24031126499176025,0.36053046584129333,0.2918091118335724,0.28912633657455444,-0.33126506209373474,0.9834607839584351,0.3366696536540985,0.3172149658203125,0.1261480152606964,0.5002397298812866,0.27806130051612854,0.2650970220565796,-0.38569802045822144,0.9671049118041992,0.33328181505203247,0.2966838479042053,0.1227877140045166,0.4828393757343292,0.28335610032081604,0.25803980231285095,-0.35592493414878845,0.9649766683578491,0.3310566544532776,0.29433515667915344,0.07602115720510483,0.5003293752670288,0.28688791394233704,0.2674737274646759,-0.3208886682987213,0.9470041990280151,0.32992690801620483,0.3025301694869995,0.10165351629257202,0.5116426348686218,0.5097686052322388,0.5379694104194641,-0.13235698640346527,0.9955234527587891,0.5090736150741577,0.5386132001876831,0.132252037525177,0.9906089901924133,0.5150731205940247,0.7447737455368042,-0.11573181301355362,0.76912522315979,0.5241514444351196,0.734180748462677,0.1488875448703766,0.17180253565311432,0.527628481388092,0.9399092793464661,-0.055025167763233185,0.8827533721923828,0.5318760871887207,0.914944052696228,0.21601128578186035,0.38929277658462524,0.5416823625564575,0.970168948173523,-0.053660500794649124,0.9450138807296753,0.5436210036277771,0.948537290096283,0.21974042057991028,0.6175455451011658,0.4671202600002289,0.9572693109512329,-0.15094199776649475,0.8761885166168213,0.47150906920433044,0.9386618733406067,0.14093884825706482,0.5461850762367249
0.44542574882507324,0.21986225247383118,-0.07616687566041946,0.9995735287666321,0.4525173604488373,0.20182715356349945,-0.10280629247426987,0.9996023178100586,0.45578789710998535,0.2011592835187912,-0.10288180410861969,0.9994731545448303,0.4590771794319153,0.2002357393503189,-0.10290100425481796,0.9996005892753601,0.4474877715110779,0.20203880965709686,-0.06327001750469208,0.999598503112793,0.4474096894264221,0.2015458643436432,-0.0632375031709671,0.9993379712104797,0.44747623801231384,0.2009243220090866,-0.06321201473474503,0.9995591044425964,0.47830089926719666,0.2019171565771103,-0.12294270098209381,0.9991009831428528,0.46605366468429565,0.20253986120224,0.051489830017089844,0.9988724589347839,0.45474880933761597,0.23689864575862885,-0.08125468343496323,0.9984224438667297,0.44884005188941956,0.23694103956222534,-0.02821551263332367,0.9981990456581116,0.4867669939994812,0.2834210693836212,-0.228229358792305,0.9989038109779358,0.4922764301300049,0.3031201958656311,0.20009179413318634,0.9961498975753784,0.3860378861427307,0.3101780116558075,-0.33650287985801697,0.9953164458274841,0.4067355692386627,0.3369549810886383,0.24045419692993164,0.3587557375431061,0.2909103035926819,0.28988170623779297,-0.32137322425842285,0.9831987023353577,0.3358843922615051,0.3175594210624695,0.12638311088085175,0.4951408803462982,0.27727392315864563,0.2658841907978058,-0.37357574701309204,0.9666334986686707,0.33262595534324646,0.2982882559299469,0.12285784631967545,0.47832998633384705,0.2823958098888397,0.25915539264678955,-0.34356775879859924,0.9644652605056763,0.3302941918373108,0.29613766074180603,0.07685263454914093,0.4961005747318268,0.2859952747821808,0.2682812511920929,-0.31065183877944946,0.9462706446647644,0.3292943835258484,0.3040030300617218,0.10176683962345123,0.5075714588165283,0.5095036625862122,0.5356855988502502,-0.13127249479293823,0.9954699873924255,0.5087774395942688,0.5374590754508972,0.13115547597408295,0.9905253052711487,0.5150593519210815,0.7446726560592651,-0.11592379957437515,0.7660382986068726,0.5228843688964844,0.7342996597290039,0.1463562697172165,0.17234916985034943,0.5271239280700684,0.9398419260978699,-0.058718491345644,0.8815634846687317,0.5313577651977539,0.9152599573135376,0.21166212856769562,0.3903363049030304,0.5404394865036011,0.9703333377838135,-0.057516179978847504,0.9446741938591003,0.5427125692367554,0.9486210942268372,0.2155267298221588,0.6179466247558594,0.4654618203639984,0.9559816718101501,-0.14978094398975372,0.8751479387283325,0.46939435601234436,0.938520610332489,0.1380726397037506,0.5461505651473999
0.4461345076560974,0.21983473002910614,-0.09755969047546387,0.999563992023468,0.4528530240058899,0.20180733501911163,-0.11855920404195786,0.9995942711830139,0.4559401869773865,0.20113210380077362,-0.11863398551940918,0.9994652271270752,0.45916175842285156,0.20019234716892242,-0.11865375190973282,0.9995927810668945,0.44794216752052307,0.20202480256557465,-0.07960475981235504,0.9995877742767334,0.44781041145324707,0.20152166485786438,-0.07956947386264801,0.9993188977241516,0.4477992057800293,0.20088788866996765,-0.07953940331935883,0.9995436072349548,0.47842496633529663,0.20174510776996613,-0.1293908655643463,0.9990991353988647,0.46592196822166443,0.20251289010047913,0.04379194229841232,0.9988443851470947,0.4552036225795746,0.23637035489082336,-0.0979597419500351,0.9984247088432312,0.44949907064437866,0.23632656037807465,-0.046025630086660385,0.9981757998466492,0.4867626130580902,0.2832077443599701,-0.2310236394405365,0.9989379644393921,0.4921780526638031,0.302006334066391,0.19621765613555908,0.9962036609649658,0.38560226559638977,0.309994101524353,-0.3387206792831421,0.9952033162117004,0.40685343742370605,0.33685410022735596,0.2363920658826828,0.3574627637863159,0.2908438444137573,0.290051132440567,-0.3273537755012512,0.9828962087631226,0.3357602059841156,0.31756189465522766,0.12199467420578003,0.49373379349708557,0.27708032727241516,0.26605862379074097,-0.3803216814994812,0.9662337303161621,0.3324618935585022,0.29858842492103577,0.11848314851522446,0.4776914119720459,0.28224483132362366,0.2592909634113312,-0.3502316176891327,0.9640432596206665,0.3298158049583435,0.29631850123405457,0.07360958307981491,0.4957183003425598,0.2859070897102356,0.2683493196964264,-0.3167394697666168,0.945674479007721,0.3288634717464447,0.30425140261650085,0.09805355221033096,0.5073627829551697,0.5092666745185852,0.5358420014381409,-0.1313297152519226,0.9954149127006531,0.5087419152259827,0.5375351309776306,0.13120611011981964,0.9904112219810486,0.5150036215782166,0.7446485161781311,-0.11552073806524277,0.7639663219451904,0.5227578282356262,0.7342720031738281,0.14769157767295837,0.17324396967887878,0.5270188450813293,0.9398244023323059,-0.059163909405469894,0.8809723854064941,0.5313192009925842,0.9152694344520569,0.21537001430988312,0.3897630274295807,0.5402463674545288,0.9705094695091248,-0.05802152305841446,0.9445555210113525,0.5427566766738892,0.9486315250396729,0.21966595947742462,0.6177878379821777,0.4655189514160156,0.9555610418319702,-0.14810721576213837,0.8740664720535278,0.46969813108444214,0.938437283039093,0.14539788663387299,0.5445960760116577
0.4468318521976471,0.2198375165462494,-0.1427205502986908,0.9995574951171875,0.45340365171432495,0.20181569457054138,-0.15367195010185242,0.9995895028114319,0.4564458727836609,0.2011425495147705,-0.1537417471408844,0.9994596838951111,0.4597172141075134,0.20020900666713715,-0.15376505255699158,0.9995841979980469,0.4484233856201172,0.20203176140785217,-0.11624368280172348,0.9995845556259155,0.4481826722621918,0.2015276551246643,-0.116219162940979,0.9993084669113159,0.44805988669395447,0.20089425146579742,-0.11618222296237946,0.9995315074920654,0.47882023453712463,0.20180131494998932,-0.14147844910621643,0.9990928769111633,0.4656790792942047,0.20266076922416687,0.027517637237906456,0.9988107085227966,0.4556046426296234,0.2362937331199646,-0.1333540678024292,0.9983878135681152,0.44990625977516174,0.23619131743907928,-0.0839153453707695,0.9981120824813843,0.4869443476200104,0.2827998995780945,-0.23920254409313202,0.9989383816719055,0.4921472668647766,0.30165132880210876,0.18925713002681732,0.996117889881134,0.3850686550140381,0.3099164664745331,-0.3479086756706238,0.9950560331344604,0.40667223930358887,0.33685338497161865,0.23034949600696564,0.3519737720489502,0.2901100516319275,0.2897707521915436,-0.32936960458755493,0.9820943474769592,0.33539021015167236,0.3167152404785156,0.11486798524856567,0.4862496256828308,0.27692896127700806,0.2659711539745331,-0.3813037872314453,0.9648104906082153,0.3321745991706848,0.2985225021839142,0.11103902012109756,0.4718022644519806,0.28203409910202026,0.25924673676490784,-0.35228732228279114,0.9626128077507019,0.32950127124786377,0.296121209859848,0.06760138273239136,0.49021491408348083,0.2854997515678406,0.2676997482776642,-0.31919944286346436,0.9437012672424316,0.32862144708633423,0.3039511740207672,0.09153471887111664,0.5018224716186523,0.5092071294784546,0.5361111164093018,-0.13138240575790405,0.995258092880249,0.508689284324646,0.5376657843589783,0.1312466412782669,0.9900825619697571,0.5144630670547485,0.7446222305297852,-0.11336229741573334,0.7600971460342407,0.5223973989486694,0.7338706254959106,0.15600909292697906,0.17392712831497192,0.5267979502677917,0.9394048452377319,-0.05476143956184387,0.8806194067001343,0.5312788486480713,0.9132738709449768,0.23077860474586487,0.3893967270851135,0.5402650237083435,0.9705093502998352,-0.053060274571180344,0.9449174404144287,0.5427873134613037,0.9460176229476929,0.23585939407348633,0.6182913780212402,0.46572747826576233,0.9544264674186707,-0.13982781767845154,0.8736284971237183,0.4710395932197571,0.9359761476516724,0.16589821875095367,0.5433079600334167
0.4470388889312744,0.2198064923286438,-0.12087412923574448,0.9995421171188354,0.45355987548828125,0.20179367065429688,-0.14109615981578827,0.9995787739753723,0.4565638601779938,0.20112170279026031,-0.1411779671907425,0.9994482398033142,0.45980873703956604,0.20019038021564484,-0.14120186865329742,0.9995758533477783,0.4485982060432434,0.2019886076450348,-0.10058180242776871,0.9995694756507874,0.4483395516872406,0.20146194100379944,-0.10054609924554825,0.999282717704773,0.4481927454471588,0.20080465078353882,-0.1005188450217247,0.9995133876800537,0.4788270592689514,0.2017740160226822,-0.13680404424667358,0.9990922808647156,0.46555933356285095,0.20263929665088654,0.03046352043747902,0.9987843036651611,0.4556948244571686,0.2360782027244568,-0.12005771696567535,0.9983993172645569,0.4500467777252197,0.2358914166688919,-0.06760457903146744,0.9981088042259216,0.4869442880153656,0.2826991081237793,-0.23851418495178223,0.9989816546440125,0.49213919043540955,0.301124632358551,0.19071601331233978,0.9962306022644043,0.3850168287754059,0.3101281523704529,-0.34667834639549255,0.9950436353683472,0.4068635404109955,0.3376186192035675,0.2335522472858429,0.3515098989009857,0.29025202989578247,0.2902582585811615,-0.3273436725139618,0.9821162819862366,0.3353502154350281,0.31671884655952454,0.11656007915735245,0.4848472476005554,0.2769312858581543,0.26705074310302734,-0.3802024722099304,0.9648928046226501,0.33197134733200073,0.29875218868255615,0.11254923045635223,0.4705911874771118,0.2819664478302002,0.2601572275161743,-0.351435124874115,0.9626834988594055,0.3292406499385834,0.29606181383132935,0.06881586462259293,0.4891416132450104,0.2854958772659302,0.26854464411735535,-0.3170269727706909,0.9437267780303955,0.3283412754535675,0.3038773536682129,0.09309747070074081,0.500862181186676,0.5088073015213013,0.53622967004776,-0.13155822455883026,0.9952151775360107,0.5086883902549744,0.5378047823905945,0.1314181685447693,0.990015983581543,0.5140115022659302,0.7447413206100464,-0.10913382470607758,0.7597975134849548,0.5222891569137573,0.7338947057723999,0.15934649109840393,0.17651218175888062,0.526776134967804,0.9392969608306885,-0.045577071607112885,0.8803175687789917,0.531291127204895,0.9128485321998596,0.23669350147247314,0.3890393376350403,0.5403369665145874,0.9705104231834412,-0.04360184073448181,0.9450128078460693,0.5432392954826355,0.9460276365280151,0.24184104800224304,0.6180778741836548,0.46577614545822144,0.9527591466903687,-0.13271476328372955,0.8730137944221497,0.4714294373989105,0.9347496628761292,0.16894318163394928,0.5419062376022339
0.4469022750854492,0.21979504823684692,-0.09692712128162384,0.9995375275611877,0.45344996452331543,0.20174561440944672,-0.11770264804363251,0.9995768666267395,0.4564287066459656,0.20107492804527283,-0.1177806705236435,0.9994475841522217,0.45956048369407654,0.20016291737556458,-0.11779656261205673,0.9995765089988708,0.44850412011146545,0.20194262266159058,-0.07709954679012299,0.9995627999305725,0.4482586979866028,0.2013983577489853,-0.07708756625652313,0.9992731809616089,0.4481241703033447,0.20072142779827118,-0.07706864923238754,0.9995081424713135,0.4785492420196533,0.20173345506191254,-0.13550648093223572,0.9991050958633423,0.4651833176612854,0.20262983441352844,0.03927656263113022,0.9987850189208984,0.4554559290409088,0.23601247370243073,-0.10023806244134903,0.9984366297721863,0.44992026686668396,0.23576803505420685,-0.04757573828101158,0.9981386065483093,0.4865272641181946,0.2828012704849243,-0.2376680076122284,0.999020516872406,0.4928586483001709,0.3011385202407837,0.1927388310432434,0.9963423609733582,0.38455232977867126,0.31008321046829224,-0.34281986951828003,0.9950215816497803,0.4070151448249817,0.3375840485095978,0.23518462479114532,0.3531855344772339,0.2902374565601349,0.29050639271736145,-0.3218718469142914,0.9819633960723877,0.3351844847202301,0.31660333275794983,0.11739524453878403,0.48291510343551636,0.27690020203590393,0.2670215964317322,-0.3742882013320923,0.9646269679069519,0.3318868577480316,0.2986255884170532,0.11331303417682648,0.46824127435684204,0.28196150064468384,0.2600831389427185,-0.34567853808403015,0.9623665809631348,0.3291637599468231,0.29583045840263367,0.06956474483013153,0.48682400584220886,0.2854956090450287,0.2685950696468353,-0.3114759027957916,0.9433025121688843,0.3282272219657898,0.30376535654067993,0.09388156235218048,0.4990263283252716,0.50801020860672,0.5366055369377136,-0.13168597221374512,0.9952365159988403,0.5087162852287292,0.5384058356285095,0.13154374063014984,0.9901176691055298,0.5138849020004272,0.7485170960426331,-0.10677138715982437,0.7584545612335205,0.5220757722854614,0.7373892664909363,0.16058731079101562,0.1781819611787796,0.5265227556228638,0.9392989277839661,-0.04150129482150078,0.8797784447669983,0.5311785936355591,0.9128692150115967,0.23896074295043945,0.3894212245941162,0.5402465462684631,0.9705085158348083,-0.03956988826394081,0.9452146887779236,0.543249249458313,0.9460139870643616,0.2440396100282669,0.6194890737533569,0.465383380651474,0.9518981575965881,-0.1306627094745636,0.8723362684249878,0.4712112843990326,0.9341371059417725,0.1696060597896576,0.5419937968254089
0.44624510407447815,0.22001023590564728,-0.09909562766551971,0.9995367527008057,0.4526634216308594,0.20189890265464783,-0.1176886186003685,0.9995808601379395,0.45589351654052734,0.20119720697402954,-0.11776769161224365,0.9994547963142395,0.45898813009262085,0.2003137320280075,-0.11778871715068817,0.9995830655097961,0.4475080072879791,0.20218859612941742,-0.0775323435664177,0.9995617866516113,0.4472060799598694,0.20167042315006256,-0.07751975953578949,0.9992685914039612,0.4470139145851135,0.20103134214878082,-0.07749862968921661,0.9995049238204956,0.4782954752445221,0.20190614461898804,-0.13419246673583984,0.9991293549537659,0.4632081389427185,0.20302146673202515,0.042961277067661285,0.9987907409667969,0.4548666477203369,0.23613236844539642,-0.10063433647155762,0.9984786510467529,0.4492972493171692,0.23587378859519958,-0.04845209792256355,0.9981570839881897,0.4868148863315582,0.28290876746177673,-0.2375945746898651,0.9990637302398682,0.4919215738773346,0.30365389585494995,0.195052832365036,0.9963921904563904,0.3838399052619934,0.31003352999687195,-0.34307020902633667,0.9950616359710693,0.40486764907836914,0.33889397978782654,0.23810091614723206,0.35370638966560364,0.2893108129501343,0.2903696298599243,-0.3240024447441101,0.9818848967552185,0.33403265476226807,0.3163585364818573,0.12009397894144058,0.4794706106185913,0.27648645639419556,0.2667272984981537,-0.3766845464706421,0.964310348033905,0.3311695456504822,0.29854917526245117,0.11556214094161987,0.4648752808570862,0.28145724534988403,0.2599230408668518,-0.3474220633506775,0.9620354175567627,0.32866936922073364,0.29575955867767334,0.07250261306762695,0.4836365282535553,0.28486135601997375,0.2681191861629486,-0.3135225176811218,0.9428290128707886,0.32752010226249695,0.3036983907222748,0.0965888723731041,0.49599429965019226,0.5080577731132507,0.5366950631141663,-0.13168397545814514,0.9952828288078308,0.5086122155189514,0.5387769937515259,0.13154283165931702,0.9901766777038574,0.5138863921165466,0.7492398023605347,-0.10787377506494522,0.7542514801025391,0.5219905376434326,0.737725019454956,0.16033732891082764,0.17881564795970917,0.5265353322029114,0.9392967820167542,-0.042857199907302856,0.8773803114891052,0.5311771631240845,0.9128878712654114,0.23872844874858856,0.3856668472290039,0.5402854084968567,0.9705069065093994,-0.040616609156131744,0.9449177980422974,0.543289065361023,0.9460447430610657,0.243926003575325,0.6168847680091858,0.4665423333644867,0.9519557952880859,-0.13139572739601135,0.8697291612625122,0.4724324345588684,0.9341620206832886,0.16852886974811554,0.5371535420417786
0.44621095061302185,0.22004839777946472,-0.10394729673862457,0.9995397925376892,0.45266517996788025,0.2019045650959015,-0.12130199372768402,0.9995864033699036,0.4558965265750885,0.20121094584465027,-0.12138132750988007,0.999464213848114,0.4589983820915222,0.200347438454628,-0.1214083805680275,0.9995901584625244,0.4474487900733948,0.20219801366329193,-0.08115990459918976,0.9995644688606262,0.4471138119697571,0.20168134570121765,-0.08113539963960648,0.9992713928222656,0.44687971472740173,0.2010449767112732,-0.08110906183719635,0.9995054602622986,0.47829779982566833,0.20204323530197144,-0.13390307128429413,0.9991527199745178,0.46272262930870056,0.20312544703483582,0.04307900369167328,0.9987995624542236,0.4548311233520508,0.2361641228199005,-0.10432250797748566,0.9985186457633972,0.44919830560684204,0.23587609827518463,-0.05180367827415466,0.9981814026832581,0.4868355691432953,0.28341472148895264,-0.23769418895244598,0.9991006255149841,0.49138665199279785,0.3046013116836548,0.19586880505084991,0.9964182376861572,0.38337114453315735,0.31000521779060364,-0.3454056978225708,0.9950839281082153,0.4039560854434967,0.3389361500740051,0.2390049248933792,0.35240301489830017,0.2884093225002289,0.2900155782699585,-0.3250845968723297,0.9817996621131897,0.333834707736969,0.31622570753097534,0.12138395011425018,0.47649532556533813,0.2763349413871765,0.2661343812942505,-0.3778717517852783,0.9640712141990662,0.3310709595680237,0.29848387837409973,0.11682281643152237,0.46254763007164,0.2813459038734436,0.2595638036727905,-0.34853264689445496,0.9617910385131836,0.32862886786460876,0.29564112424850464,0.0737978145480156,0.4815565347671509,0.2846510708332062,0.26752886176109314,-0.31465092301368713,0.9424421787261963,0.3274424374103546,0.3036612570285797,0.0978415235877037,0.4939776659011841,0.5078227519989014,0.538105309009552,-0.13173291087150574,0.9953047633171082,0.5083616971969604,0.5401503443717957,0.1315903216600418,0.9901819229125977,0.5136433839797974,0.7496160864830017,-0.10564633458852768,0.7530680894851685,0.521672785282135,0.7387974262237549,0.16270986199378967,0.18048791587352753,0.526215136051178,0.9393121600151062,-0.03922290727496147,0.8772215843200684,0.5310064554214478,0.9129711985588074,0.24383822083473206,0.3852802813053131,0.5398951172828674,0.9704952239990234,-0.03697549179196358,0.9452227354049683,0.5432559847831726,0.9460552334785461,0.24940185248851776,0.6172747015953064,0.4664723873138428,0.9521467089653015,-0.12842412292957306,0.869085967540741,0.4722755551338196,0.9344564080238342,0.17504455149173737,0.5362287759780884
