0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.5087366700172424,0.24004116654396057,-0.2586686909198761,0.9999806880950928,0.5230699777603149,0.2232738435268402,-0.23880739510059357,0.999936580657959,0.4971279203891754,0.21929076313972473,-0.24122890830039978,0.9999414682388306,0.5376685857772827,0.22560149431228638,-0.10424931347370148,0.9998754262924194,0.48670464754104614,0.22015033662319183,-0.11702950298786163,0.9999339580535889,0.5751506686210632,0.32029998302459717,-0.020253069698810577,0.999972939491272,0.4458334445953369,0.31606656312942505,-0.021181674674153328,0.9999252557754517,0.5956739187240601,0.43652984499931335,0.053487397730350494,0.973031222820282,0.39387303590774536,0.4274417757987976,0.01961030438542366,0.9836459159851074,0.5867128372192383,0.5422419309616089,-0.0602894201874733,0.9472628235816956,0.4025537371635437,0.5441394448280334,-0.0961754247546196,0.9472156167030334,0.5830135345458984,0.5735366940498352,-0.09592027217149734,0.9148568511009216,0.41011181473731995,0.5733307003974915,-0.13160690665245056,0.9003756046295166,0.5762574672698975,0.5687245726585388,-0.13183845579624176,0.9189996719360352,0.4176402688026428,0.5636216998100281,-0.16452491283416748,0.9042090773582458,0.575087308883667,0.5584540963172913,-0.07605262845754623,0.904380738735199,0.41784676909446716,0.5545094609260559,-0.11076316982507706,0.8924744129180908,0.5453237891197205,0.5887978076934814,-0.0066451034508645535,0.9995786547660828,0.47122955322265625,0.5872148871421814,0.006722410209476948,0.9991341233253479
0.5084673166275024,0.24003778398036957,-0.3165786564350128,0.9999778866767883,0.5226430892944336,0.22301985323429108,-0.29740583896636963,0.9999274015426636,0.49679261445999146,0.21936386823654175,-0.3005412220954895,0.999933123588562,0.536541223526001,0.22565892338752747,-0.15807197988033295,0.9998599290847778,0.48623672127723694,0.22102269530296326,-0.17420360445976257,0.9999231696128845,0.574122965335846,0.32021448016166687,-0.05741090700030327,0.9999713897705078,0.44510239362716675,0.31699854135513306,-0.061351098120212555,0.9999220371246338,0.5955144166946411,0.4356740415096283,0.03952549397945404,0.9740792512893677,0.39400967955589294,0.42744800448417664,0.002396749332547188,0.9840351343154907,0.5861462950706482,0.541353166103363,-0.06309199333190918,0.9484810829162598,0.40203970670700073,0.5444268584251404,-0.10357697308063507,0.9479928612709045,0.5829380750656128,0.5731313228607178,-0.09777473658323288,0.9156569838523865,0.40814313292503357,0.5735034346580505,-0.13618680834770203,0.9013959169387817,0.5762492418289185,0.5686612725257874,-0.13445553183555603,0.9198744893074036,0.4163627028465271,0.5636244416236877,-0.17138239741325378,0.9053128957748413,0.5750378370285034,0.5582045912742615,-0.07894045859575272,0.9055721163749695,0.4171350598335266,0.5545124411582947,-0.11876676976680756,0.8937832117080688,0.5440240502357483,0.5831695795059204,-0.005578483454883099,0.9994768500328064,0.4705119729042053,0.5824453234672546,0.0056450641714036465,0.9990079402923584
0.507393479347229,0.2397582083940506,-0.3015325665473938,0.9999759197235107,0.5211861729621887,0.2225736826658249,-0.28212425112724304,0.9999189972877502,0.4961179196834564,0.21928031742572784,-0.2851525545120239,0.9999259114265442,0.5340155363082886,0.22565177083015442,-0.14510636031627655,0.9998419880867004,0.4856484532356262,0.22105875611305237,-0.16118815541267395,0.9999113082885742,0.5723064541816711,0.32022878527641296,-0.05057623237371445,0.999970018863678,0.44429874420166016,0.31768566370010376,-0.05608762428164482,0.9999213814735413,0.594356894493103,0.4352127015590668,0.037517935037612915,0.9751172661781311,0.39646631479263306,0.42764392495155334,-0.0001469533162890002,0.984379231929779,0.5858380794525146,0.5393897294998169,-0.06808902323246002,0.9507062435150146,0.40191444754600525,0.5440953373908997,-0.11020676046609879,0.9498207569122314,0.5829492807388306,0.5724573135375977,-0.10327479988336563,0.9182790517807007,0.40560251474380493,0.5726867318153381,-0.14321525394916534,0.9045621156692505,0.5763422250747681,0.5683205723762512,-0.14040043950080872,0.92244553565979,0.4141463339328766,0.5632097721099854,-0.1800212562084198,0.9084415435791016,0.5750436782836914,0.5572052597999573,-0.08445869386196136,0.9085932970046997,0.415762722492218,0.5541418194770813,-0.12635742127895355,0.8972191214561462,0.5432026982307434,0.5785700678825378,-0.004248675890266895,0.9994270205497742,0.47040289640426636,0.5782204866409302,0.0042870426550507545,0.9989723563194275
0.506890594959259,0.23928287625312805,-0.2599865794181824,0.9999740123748779,0.5204319357872009,0.22202080488204956,-0.2395637333393097,0.9999111294746399,0.495743989944458,0.2191077172756195,-0.24327751994132996,0.9999193549156189,0.53274005651474,0.225645512342453,-0.10665357112884521,0.9998234510421753,0.4851624071598053,0.22113806009292603,-0.1263844072818756,0.9999005794525146,0.5714179873466492,0.3202720582485199,-0.022248584777116776,0.999968409538269,0.4437946379184723,0.3183627426624298,-0.0361148826777935,0.9999196529388428,0.5938082933425903,0.434876412153244,0.05242019146680832,0.9755243062973022,0.39741140604019165,0.4278919994831085,0.00939393974840641,0.9845168590545654,0.5857354998588562,0.5380585789680481,-0.05342952162027359,0.9517883062362671,0.40184903144836426,0.5439149141311646,-0.09971202909946442,0.9507265090942383,0.5830308794975281,0.5717987418174744,-0.08858926594257355,0.9191479086875916,0.4043377935886383,0.5721619129180908,-0.1318153589963913,0.90625,0.5764407515525818,0.5680352449417114,-0.12318436056375504,0.9233525991439819,0.41303950548171997,0.5630995631217957,-0.1682746559381485,0.9101254343986511,0.5750442743301392,0.5567092895507812,-0.06924896687269211,0.9097608923912048,0.41510358452796936,0.5540667772293091,-0.11597970873117447,0.8990781903266907,0.5429896116256714,0.5783040523529053,-0.0025979820638895035,0.9993937015533447,0.4703446328639984,0.5777499079704285,0.002639927202835679,0.9989503026008606
0.5049132704734802,0.23928603529930115,-0.29500776529312134,0.9999726414680481,0.5184811353683472,0.22202464938163757,-0.2767559587955475,0.9999018907546997,0.49472513794898987,0.21914009749889374,-0.27798599004745483,0.9999117255210876,0.5311301946640015,0.22567899525165558,-0.14543887972831726,0.9997960329055786,0.4847813546657562,0.2211233228445053,-0.1538548320531845,0.999877393245697,0.5698868036270142,0.31963151693344116,-0.055092740803956985,0.9999656677246094,0.44338473677635193,0.3179135024547577,-0.05497640371322632,0.9999174475669861,0.5923423171043396,0.4331250786781311,0.025108879432082176,0.9769312739372253,0.4026339650154114,0.4281477928161621,0.0010576797649264336,0.9849094152450562,0.5859421491622925,0.5369771122932434,-0.07574982196092606,0.954963207244873,0.4023793339729309,0.5421832203865051,-0.10265853255987167,0.9526011943817139,0.5842652916908264,0.5716383457183838,-0.10866520553827286,0.9234673380851746,0.4044267535209656,0.5711450576782227,-0.13445091247558594,0.9093797206878662,0.5773555040359497,0.5679842233657837,-0.14656952023506165,0.9275336861610413,0.41283121705055237,0.5631079077720642,-0.17011533677577972,0.913235068321228,0.5756484866142273,0.5562505125999451,-0.09218726307153702,0.9145104289054871,0.41491785645484924,0.5539458394050598,-0.1186244860291481,0.9023910164833069,0.5423232913017273,0.5737472772598267,-0.0003959097375627607,0.9993557929992676,0.47021546959877014,0.5735341906547546,0.0003617994370870292,0.9989632964134216
0.5048492550849915,0.23906610906124115,-0.3149167001247406,0.9999728202819824,0.5183637738227844,0.22185924649238586,-0.2966682016849518,0.9998993873596191,0.4946369528770447,0.21904323995113373,-0.2991796135902405,0.9999101161956787,0.5304617285728455,0.22576747834682465,-0.16767331957817078,0.9997830986976624,0.48442602157592773,0.2211170345544815,-0.18214109539985657,0.9998670220375061,0.5676556825637817,0.3198423385620117,-0.07584835588932037,0.9999638795852661,0.4431895315647125,0.3177512288093567,-0.09218044579029083,0.9999171495437622,0.5904639959335327,0.43339642882347107,0.005605875048786402,0.9783099293708801,0.40737366676330566,0.4301498830318451,-0.04301077499985695,0.9856939315795898,0.5872197151184082,0.5399172902107239,-0.0842951089143753,0.958303689956665,0.4044157862663269,0.5423561930656433,-0.13303981721401215,0.955166220664978,0.5886154174804688,0.5784967541694641,-0.11382218450307846,0.9283127784729004,0.4050230085849762,0.5730604529380798,-0.16397500038146973,0.9136614799499512,0.5794861316680908,0.5758377313613892,-0.15256382524967194,0.9321849942207336,0.41290539503097534,0.5674342513084412,-0.19666054844856262,0.917410671710968,0.5766466856002808,0.5616048574447632,-0.1009783148765564,0.9199540615081787,0.4150567948818207,0.5566408038139343,-0.14767596125602722,0.9070906639099121,0.5405908823013306,0.5721239447593689,0.004392371512949467,0.9993458390235901,0.4697156846523285,0.5717943906784058,-0.004497246351093054,0.9990025162696838
0.5047019124031067,0.23895606398582458,-0.3044651448726654,0.9999741911888123,0.5179985761642456,0.22179904580116272,-0.2860589921474457,0.99990314245224,0.4945247173309326,0.21904754638671875,-0.28832903504371643,0.9999136924743652,0.5295743346214294,0.22589054703712463,-0.15994085371494293,0.9997883439064026,0.48405689001083374,0.2212841659784317,-0.1724768579006195,0.9998687505722046,0.5669305324554443,0.32006365060806274,-0.07613100111484528,0.9999642968177795,0.44300761818885803,0.31770437955856323,-0.08887743949890137,0.9999192357063293,0.5899636149406433,0.43418118357658386,-0.003707443131133914,0.979794442653656,0.4093344211578369,0.4315999150276184,-0.04497482255101204,0.9864993095397949,0.5879942178726196,0.5437975525856018,-0.09351405501365662,0.961575448513031,0.405403196811676,0.5425008535385132,-0.13368156552314758,0.9578611254692078,0.5900468230247498,0.5841678977012634,-0.1225208267569542,0.9332735538482666,0.405446857213974,0.5745319724082947,-0.16489963233470917,0.9182952642440796,0.5799864530563354,0.5814000368118286,-0.15968355536460876,0.936907947063446,0.4129553437232971,0.5694160461425781,-0.19615355134010315,0.92190021276474,0.576800525188446,0.5665648579597473,-0.10933969169855118,0.9254863262176514,0.41521087288856506,0.557853639125824,-0.1477021872997284,0.9121143221855164,0.5394864678382874,0.570812463760376,0.00484490254893899,0.9993600249290466,0.4690259099006653,0.5710428953170776,-0.004968402907252312,0.9990555644035339
0.5044659972190857,0.23903541266918182,-0.31802666187286377,0.9999750852584839,0.5178614854812622,0.22193363308906555,-0.29989853501319885,0.9999049305915833,0.49424609541893005,0.2192785143852234,-0.3015211224555969,0.9999151825904846,0.5295780301094055,0.2265157401561737,-0.1701429784297943,0.9997888803482056,0.4837788939476013,0.22160358726978302,-0.18028602004051208,0.999866247177124,0.5669602751731873,0.32059159874916077,-0.07893283665180206,0.9999626278877258,0.4431924819946289,0.317860871553421,-0.09230668097734451,0.9999206066131592,0.5875998735427856,0.43528828024864197,-0.008857241831719875,0.9807743430137634,0.4128618836402893,0.433224081993103,-0.04630980268120766,0.9870624542236328,0.5882250070571899,0.5463880300521851,-0.11135178804397583,0.9640476107597351,0.40670499205589294,0.542646586894989,-0.14566579461097717,0.9597992897033691,0.5913262963294983,0.5874327421188354,-0.1431806981563568,0.9367363452911377,0.405500590801239,0.578321099281311,-0.1788172423839569,0.9215988516807556,0.5819594860076904,0.5865441560745239,-0.1827075183391571,0.9402458667755127,0.4130226969718933,0.575283408164978,-0.21347710490226746,0.925176203250885,0.5781559944152832,0.5717309713363647,-0.12878412008285522,0.9293392300605774,0.41548317670822144,0.5624399185180664,-0.1614886224269867,0.9157750606536865,0.5388787388801575,0.5707601308822632,0.005799562204629183,0.9993382096290588,0.4686678349971771,0.569084882736206,-0.00591232581064105,0.9990873336791992
0.5034258365631104,0.23921875655651093,-0.31736552715301514,0.999976634979248,0.5166518688201904,0.22234560549259186,-0.299053817987442,0.9999101758003235,0.4935390055179596,0.2202317714691162,-0.29442867636680603,0.999919593334198,0.5288477540016174,0.22752951085567474,-0.16031207144260406,0.9997996091842651,0.48368382453918457,0.22358296811580658,-0.17103934288024902,0.9998701810836792,0.5668126344680786,0.322386234998703,-0.07069991528987885,0.9999628067016602,0.4437093138694763,0.31948328018188477,-0.0812186747789383,0.999923586845398,0.5874952077865601,0.4395349323749542,-0.010810566134750843,0.9821309447288513,0.4165574014186859,0.43701493740081787,-0.040230609476566315,0.9876192212104797,0.5906609296798706,0.5509459376335144,-0.12573543190956116,0.9670069813728333,0.4069223999977112,0.5460830330848694,-0.14982715249061584,0.9620675444602966,0.5968701243400574,0.5917127728462219,-0.16016195714473724,0.9413762092590332,0.4031272828578949,0.5840556621551514,-0.1856180727481842,0.9256348013877869,0.5860703587532043,0.5904794931411743,-0.20069769024848938,0.9446596503257751,0.410839319229126,0.5835686922073364,-0.22025373578071594,0.9291139245033264,0.580905556678772,0.5768939256668091,-0.1439485251903534,0.9344879984855652,0.41489043831825256,0.5702981352806091,-0.16631542146205902,0.9201939105987549,0.5371710658073425,0.5707172155380249,0.007662556134164333,0.9993321895599365,0.4677937626838684,0.5679228901863098,-0.007753817830234766,0.9991337656974792
0.5031235814094543,0.24059206247329712,-0.3871942162513733,0.9999785423278809,0.5162938833236694,0.22402922809123993,-0.37041008472442627,0.999917209148407,0.49350833892822266,0.22200366854667664,-0.370486855506897,0.9999256730079651,0.5288287401199341,0.22938792407512665,-0.23707249760627747,0.9998148679733276,0.4839668273925781,0.22502785921096802,-0.24381086230278015,0.999878466129303,0.5664961338043213,0.32359907031059265,-0.13085240125656128,0.9999639987945557,0.44448432326316833,0.32013270258903503,-0.14317844808101654,0.9999282956123352,0.5860122442245483,0.4417371153831482,-0.055510520935058594,0.9835181832313538,0.42047467827796936,0.4381866753101349,-0.08762781322002411,0.988318681716919,0.5918371081352234,0.5542857646942139,-0.16612783074378967,0.969920814037323,0.40722376108169556,0.5479230880737305,-0.1927148997783661,0.964759349822998,0.5988308191299438,0.5956657528877258,-0.19846346974372864,0.9461090564727783,0.40114372968673706,0.587398886680603,-0.2272038459777832,0.9305282831192017,0.5890272259712219,0.5942198634147644,-0.24369271099567413,0.9491588473320007,0.40913495421409607,0.5874256491661072,-0.26424986124038696,0.9338538646697998,0.5836902260780334,0.5820363163948059,-0.1856445074081421,0.9397755265235901,0.4144476354122162,0.5743283033370972,-0.20983056724071503,0.9254835247993469,0.5371273159980774,0.5652758479118347,0.009923595935106277,0.9993325471878052,0.4677945077419281,0.5629315972328186,-0.010028139688074589,0.9991863369941711
